rowid,building,floor,height,rooms,square,price
2-159,2,21,32,2комн.,64.5,8244200
2-160,2,21,32,3комн.,86.25,10645600
2-161,2,21,32,1комн.,38.8,5129100
2-162,2,21,32,1комн.,38.79,5127800
2-163,2,22,32,2комн.,58.34,7425400
2-164,2,22,32,2комн.,68.64,8859500
2-165,2,22,32,2комн.,60.66,7757000
2-166,2,22,32,1комн.,38.59,5126700
2-167,2,22,32,2комн.,63.24,8086900
2-168,2,22,32,2комн.,64.5,8248000
2-169,2,22,32,3комн.,86.25,10650700
2-17,2,4,32,1комн.,38.8,5034000
2-170,2,22,32,1комн.,38.8,5131400
2-171,2,22,32,1комн.,38.79,5130100
2-172,2,23,32,2комн.,58.34,8489500
2-173,2,23,32,2комн.,68.64,10111400
2-174,2,23,32,2комн.,60.66,8863400
2-175,2,23,32,1комн.,38.59,5830600
2-176,2,23,32,2комн.,63.24,9240300
2-177,2,23,32,2комн.,64.5,9424400
2-178,2,23,32,3комн.,86.25,12223900
2-179,2,23,32,1комн.,38.8,5839100
2-180,2,23,32,1комн.,38.79,5837600
2-181,2,24,32,2комн.,58.34,8596900
2-182,2,24,32,2комн.,68.64,10237900
2-183,2,24,32,2комн.,60.66,8975100
2-184,2,24,32,1комн.,38.59,5901700
2-185,2,24,32,2комн.,63.24,9356800
2-186,2,24,32,2комн.,64.5,9543200
2-187,2,24,32,3комн.,86.25,12382700
2-188,2,24,32,1комн.,38.8,5910600
2-189,2,24,32,1комн.,38.79,5909000
2-19,2,5,32,2комн.,58.34,7282400
2-190,2,25,32,2комн.,58.34,8704400
2-191,2,25,32,2комн.,68.64,10364300
2-192,2,25,32,2комн.,60.66,9086800
2-193,2,25,32,1комн.,38.59,5972700
2-194,2,25,32,2комн.,63.24,9473300
2-195,2,25,32,2комн.,64.5,9662000
2-196,2,25,32,3комн.,86.25,12541600
2-197,2,25,32,1комн.,38.8,5982000
2-198,2,25,32,1комн.,38.79,5980500
2-199,2,26,32,2комн.,58.34,8846700
2-2,2,3,32,2комн.,68.64,8642000
2-20,2,5,32,2комн.,68.64,8650200
2-200,2,26,32,2комн.,68.64,10531800
2-201,2,26,32,2комн.,60.66,9234800
2-202,2,26,32,1комн.,38.59,6066900
2-203,2,26,32,2комн.,63.24,9627600
2-204,2,26,32,2комн.,64.5,9819400
2-205,2,26,32,3комн.,86.25,12752000
2-206,2,26,32,1комн.,38.8,6076700
2-207,2,26,32,1комн.,38.79,6075100
2-208,2,27,32,2комн.,58.34,8954200
2-209,2,27,32,2комн.,68.64,10658200
2-210,2,27,32,2комн.,60.66,9346500
2-211,2,27,32,1комн.,38.59,6138000
2-212,2,27,32,2комн.,63.24,9744100
2-213,2,27,32,2комн.,64.5,9938200
2-214,2,27,32,3комн.,86.25,12910900
2-215,2,27,32,1комн.,38.8,6148200
2-216,2,27,32,1комн.,38.79,6146600
2-217,2,28,32,2комн.,58.34,9061600
2-218,2,28,32,2комн.,68.64,10784600
2-219,2,28,32,2комн.,60.66,9458300
2-220,2,28,32,1комн.,38.59,6209000
2-221,2,28,32,2комн.,63.24,9860500
2-222,2,28,32,2комн.,64.5,10057000
2-223,2,28,32,3комн.,86.25,13069700
2-224,2,28,32,1комн.,38.8,6219600
2-225,2,28,32,1комн.,38.79,6218000
2-226,2,29,32,2комн.,58.34,9169100
2-227,2,29,32,2комн.,68.64,10911000
2-228,2,29,32,2комн.,60.66,9570000
2-229,2,29,32,1комн.,38.59,6280100
2-230,2,29,32,2комн.,63.24,9977000
2-231,2,29,32,2комн.,64.5,10175800
2-232,2,29,32,3комн.,86.25,13228600
2-233,2,29,32,1комн.,38.8,6291100
2-234,2,29,32,1комн.,38.79,6289500
2-235,2,30,32,2комн.,58.34,9276500
2-236,2,30,32,2комн.,68.64,11037500
2-237,2,30,32,2комн.,60.66,9681700
2-238,2,30,32,1комн.,38.59,6351200
2-239,2,30,32,2комн.,63.24,10093500
2-240,2,30,32,2комн.,64.5,10294600
2-241,2,30,32,3комн.,86.25,13387500
2-242,2,30,32,1комн.,38.8,6362600
2-243,2,30,32,1комн.,38.79,6360900
2-244,2,31,32,2комн.,58.34,9384000
2-245,2,31,32,2комн.,68.64,11163900
2-246,2,31,32,2комн.,60.66,9793400
2-247,2,31,32,1комн.,38.59,6422300
2-248,2,31,32,2комн.,63.24,10210000
2-249,2,31,32,2комн.,64.5,10413400
2-250,2,31,32,3комн.,86.25,13546300
2-251,2,31,32,1комн.,38.8,6434000
2-252,2,31,32,1комн.,38.79,6432400
2-253,2,32,32,2комн.,58.34,9598900
2-254,2,32,32,2комн.,68.64,11416700
2-255,2,32,32,2комн.,60.66,10016900
2-256,2,32,32,1комн.,38.59,6564400
2-257,2,32,32,2комн.,63.24,10442900
2-258,2,32,32,2комн.,64.5,10651000
2-259,2,32,32,3комн.,86.25,13864000
2-26,2,5,32,1комн.,38.8,5036300
2-260,2,32,32,1комн.,38.8,6577000
2-261,2,32,32,1комн.,38.79,6575200
2-27,2,5,32,1комн.,38.79,5035000
2-3,2,3,32,2комн.,60.66,7564700
2-33,2,6,32,2комн.,64.5,8055200
2-37,2,7,32,2комн.,58.34,7289400
2-38,2,7,32,2комн.,68.64,8658400
2-39,2,7,32,2комн.,60.66,7579200
2-48,2,8,32,2комн.,60.66,7582900
2-5,2,3,32,2комн.,63.24,7886500
2-56,2,9,32,2комн.,68.64,8666600
2-59,2,9,32,2комн.,63.24,7909100
2-6,2,3,32,2комн.,64.5,8043600
2-63,2,9,32,1комн.,38.79,5044300
2-73,2,11,32,2комн.,58.34,7306800
2-74,2,11,32,2комн.,68.64,8678900
2-75,2,11,32,2комн.,60.66,7597400
2-76,2,11,32,1комн.,38.59,5025200
2-77,2,11,32,2комн.,63.24,7920500
2-78,2,11,32,2комн.,64.5,8078300
2-79,2,11,32,3комн.,86.25,10423800
2-8,2,3,32,1комн.,38.8,5031700
2-80,2,11,32,1комн.,38.8,5052500
2-81,2,11,32,1комн.,38.79,5051300
2-82,2,12,32,2комн.,58.34,7310300
2-83,2,12,32,2комн.,68.64,8683000
2-84,2,12,32,2комн.,60.66,7601000
2-86,2,12,32,2комн.,63.24,7924300
2-87,2,12,32,2комн.,64.5,8082200
2-88,2,12,32,3комн.,86.25,10429000
2-89,2,12,32,1комн.,38.8,5054900
2-9,2,3,32,1комн.,38.79,5030400
2-90,2,12,32,1комн.,38.79,5053600
2-91,2,13,32,2комн.,58.34,7313800
2-92,2,13,32,2комн.,68.64,8687100
2-93,2,13,32,2комн.,60.66,7604600
2-94,2,13,32,1комн.,38.59,5029800
2-95,2,13,32,2комн.,63.24,7928100
2-96,2,13,32,2комн.,64.5,8086000
2-97,2,13,32,3комн.,86.25,10434100
2-98,2,13,32,1комн.,38.8,5057200
2-99,2,13,32,1комн.,38.79,5055900
