rowid,building,floor,height,rooms,square,price
3-52,3,9,32,1комн.,40.88,5551600
3-54,3,9,32,2комн.,65.33,8532500
3-57,3,10,32,2комн.,60.9,8037600
3-6,3,3,32,2комн.,65.33,8508100
3-64,3,10,32,2комн.,58.58,7731400
3-65,3,11,32,2комн.,60.9,8041400
3-66,3,11,32,3комн.,90.49,11533800
3-68,3,11,32,1комн.,40.88,5610300
3-69,3,11,32,1комн.,40.73,5589700
3-7,3,3,32,3комн.,88.11,11070900
3-70,3,11,32,2комн.,65.33,8626400
3-71,3,11,32,3комн.,88.11,11230400
3-72,3,11,32,2комн.,58.58,7735100
3-73,3,12,32,2комн.,60.9,8045200
3-74,3,12,32,3комн.,90.49,11539400
3-75,3,12,32,1комн.,41.96,5761200
3-76,3,12,32,1комн.,40.88,5612900
3-77,3,12,32,1комн.,40.73,5592300
3-78,3,12,32,2комн.,65.33,8630500
3-79,3,12,32,3комн.,88.11,11235900
3-8,3,3,32,2комн.,58.58,7629000
3-80,3,12,32,2комн.,58.58,7738700
3-81,3,13,32,2комн.,60.9,8049000
3-82,3,13,32,3комн.,90.49,11545100
3-84,3,13,32,1комн.,40.88,5615400
3-85,3,13,32,1комн.,40.73,5594800
3-86,3,13,32,2комн.,65.33,8634500
3-87,3,13,32,3комн.,88.11,11241400
3-88,3,13,32,2комн.,58.58,7742400
3-89,3,14,32,2комн.,60.9,8052800
3-9,3,4,32,2комн.,60.9,7934900
3-90,3,14,32,3комн.,90.49,11550700
3-92,3,14,32,1комн.,40.88,5618000
3-93,3,14,32,1комн.,40.73,5597400
3-95,3,14,32,3комн.,88.11,11247000
3-97,3,15,32,2комн.,60.9,8056600
3-98,3,15,32,3комн.,90.49,11556400
