rowid,building,floor,height,rooms,square,price
3-7,3,3,32,3комн.,88.11,11563900
3-70,3,11,32,2комн.,65.33,8991900
3-71,3,11,32,3комн.,88.11,11723500
3-72,3,11,32,2комн.,58.58,8062900
3-73,3,12,32,2комн.,60.9,8386000
3-74,3,12,32,3комн.,90.49,12045800
3-76,3,12,32,1комн.,40.88,5841600
3-77,3,12,32,1комн.,40.73,5820200
3-78,3,12,32,2комн.,65.33,8996000
3-79,3,12,32,3комн.,88.11,11729000
3-8,3,3,32,2комн.,58.58,7956800
3-80,3,12,32,2комн.,58.58,8066500
3-81,3,13,32,2комн.,60.9,8389800
3-82,3,13,32,3комн.,90.49,12051400
3-84,3,13,32,1комн.,40.88,5844200
3-85,3,13,32,1комн.,40.73,5822700
3-86,3,13,32,2комн.,65.33,9000100
3-87,3,13,32,3комн.,88.11,11734500
3-88,3,13,32,2комн.,58.58,8070200
3-89,3,14,32,2комн.,60.9,8393600
3-9,3,4,32,2комн.,60.9,8275700
3-90,3,14,32,3комн.,90.49,12057100
3-92,3,14,32,1комн.,40.88,5846700
3-93,3,14,32,1комн.,40.73,5825300
3-97,3,15,32,2комн.,60.9,8397400
